"rxn","Output"
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*O(C1=CC=CC=C1)CCC[C@@H](CCCCNC(OC(C)(C)C)=O)NC(OC(C)(C)C)=O",91
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*CSCC[C@@H](CCCOC1=CC=CC=C1)NC(OC(C)(C)C)=O",91
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*CN1C=C(C2=CC=CC=C12)C[C@@H](CCCOC1=CC=CC=C1)NC(OC(C)(C)C)=O",91
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*O(C1=CC=CC=C1)CCC[C@H](CC=1SC=CC1)NC(OC(C)(C)C)=O",92
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*C(C)(C)(C)OC(=O)N[C@@H](CCC(=O)OC)CCCOC1=CC=CC=C1",93
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*O(C1=CC=CC=C1)CCC[C@@H]1N(CCC1)C(=O)OC(C)(C)C",90
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*O(C1=CC=CC=C1)CCC[C@@H](CC)NC(OCC1C2=CC=CC=C2C=2C=CC=CC12)=O",87
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*O(C1=CC=CC=C1)CCC[C@@H](CC)NC(OCC1=CC=CC=C1)=O",88
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*C1(=CC=CC=C1)CC[C@@H](C)NC(OC(C)(C)C)=O",81
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*C1(=CC=CC=C1)CC[C@@H](CCCCCC)NC(OC(C)(C)C)=O",90
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*C1(CCCCC1)C[C@@H](CCC1=CC=CC=C1)NC(OC(C)(C)C)=O",90
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*CC(CC[C@H](CCC1=CC=CC=C1)NC(OC(C)(C)C)=O)C",90
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*C1(=CC=CC=C1)CC[C@@H](CCCC1=CC=CC=C1)NC(OC(C)(C)C)=O",90
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*O=C(OCCCC)N(C(C)(C)C)[C@H](CCCC(F)(F)F)CCC1=CC=CC=C1",90
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*[Si](C)(C)(C(C)(C)C)OCCC[C@@H](CCC1=CC=CC=C1)NC(OC(C)(C)C)=O",88
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*C(C)(C)(C)OC(=O)N[C@H](CCCCCC(=O)OCC)CCC1=CC=CC=C1",90
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*C(C)(=O)OCCCC[C@H](CCC1=CC=CC=C1)NC(=O)OC(C)(C)C",90
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*FCCCCC[C@H](CCC1=CC=CC=C1)NC(OC(C)(C)C)=O",90
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*ClCCCC[C@H](CCC1=CC=CC=C1)NC(OC(C)(C)C)=O",90
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*C(#N)CCCCC[C@H](CCC1=CC=CC=C1)NC(OC(C)(C)C)=O",82
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*C1(=CC=CC=C1)CCC[C@@H](C)NC(OC(C)(C)C)=O",90
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*OCCC[C@H](CC1=CC=CC=C1)NC(OCC1C2=CC=CC=C2C=2C=CC=CC12)=O",81
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*CC(C[C@H]1NCCC1)C",90
"CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*COC=1C=C(CCC2=C(OCCC[C@@H]3N(CCC3)C(=O)OC(C)(C)C)C=CC=C2)C=CC1",88
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C2=CC=CC=C2*CC([C@@H](C#N)C1=CC=CC=C1)C",32
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C2=CC=CC=C2*C[C@H](CC1=CC=CC=C1)CCCC1=CC=CC=C1",85
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C2=CC=CC=C2*CC[C@H](CCCCC1(C)OCCO1)CN(CC1=CC=C(OC)C=C1)C(=O)OC1=CC=CC=C1",91
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C2=CC=CC=C2*CCCC[C@H](CCCC1=C(OC)C=CC=C1)CN(CCCC)C(=O)OC1=CC=CC=C1",90
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C2=CC=CC=C2*CC1=C(CCC[C@@H](CC2CCCCC2)CN(C)C(=O)OC2=CC=CC=C2)C=CC=C1",90
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C2=CC=CC=C2*C(C)[C@@H](CN(C(OC1=CC=CC=C1)=O)C1=CC=CC=C1)CCCCCC",91
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C2=CC=CC=C2*C1(CCCCC1)CC[C@H](CN(C(OCC1=CC=CC=C1)=O)C1=CC=CC=C1)CC",81
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C2=CC=CC=C2*C(CCC)N(C(OC1=CC=CC=C1)=O)C[C@H](CCCC)CCCC1=C(C=CC=C1)OC",90
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C2=CC=CC=C2*C(CCC)N(C(OC1=CC=CC=C1)=O)CC[C@@H](CCCC1=C(C=CC=C1)OC)C",54
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C2=CC=CC=C2*C1(CCCCC1)[C@@H]1N(CCC1)C(=O)OC(C)(C)C",82
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@@H](B1OC(C)(C)C(C)(C)O1)C1=CC=C(C(F)(F)F)C=C1",93
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC=C(C=C1)OC(F)(F)F)B2OC(C)(C(C)(O2)C)C",90
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC=C(C=C1)C(OC)=O)B2OC(C)(C(C)(O2)C)C",96
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC=C(C=C1)F)B2OC(C)(C(C)(O2)C)C",90
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC=C(C=C1)C#N)B2OC(C)(C(C)(O2)C)C",94
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC=C(C=C1)C(N(C)OC)=O)B2OC(C)(C(C)(O2)C)C",90
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC=CC=C1)B2OC(C)(C(C)(O2)C)C",92
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC=C(C)C=C1)B2OC(C)(C(C)(O2)C)C",91
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC=C(OC)C=C1)B2OC(C)(C(C)(O2)C)C",82
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC=C(C(C)(C)C)C=C1)B2OC(C)(C(C)(O2)C)C",89
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC=C(C2=CC=CC=C2)C=C1)B3OC(C)(C(C)(O3)C)C",94
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC(C)=CC=C1)B2OC(C)(C(C)(O2)C)C",94
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC(OS(C2=CC=C(C)C=C2)(=O)=O)=CC=C1)B3OC(C)(C(C)(O3)C)C",94
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC(C#N)=CC=C1)B2OC(C)(C(C)(O2)C)C",93
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC(OC)=CC=C1)B2OC(C)(C(C)(O2)C)C",91
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC(OC(F)(F)F)=CC=C1)B2OC(C)(C(C)(O2)C)C",95
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC(C)=C(C#N)C=C1)B2OC(C)(C(C)(O2)C)C",93
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC(F)=C(C)C=C1)B2OC(C)(C(C)(O2)C)C",89
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC(OC)=C(C)C=C1)B2OC(C)(C(C)(O2)C)C",89
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC(C)=CC(C)=C1)B2OC(C)(C(C)(O2)C)C",94
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC=C(F)C=C1C)B2OC(C)(C(C)(O2)C)C",98
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)B2OC(C)(C(C)(O2)C)C",94
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC(F)=CC(F)=C1)B2OC(C)(C(C)(O2)C)C",90
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC(Cl)=CC=C1)B2OC(C)(C(C)(O2)C)C",93
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC=C(Cl)C=C1)B2OC(C)(C(C)(O2)C)C",92
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@H](C1=CC=C(OS(=O)(C(F)(F)F)=O)C=C1)B2OC(C)(C(C)(O2)C)C",93
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CC(C)C[C@H](C1=CC=C(C(F)(F)F)C=C1)B2OC(C)(C(C)(O2)C)C",95
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*C[C@H](C1=CC=C(C(F)(F)F)C=C1)B2OC(C)(C(C)(O2)C)C",90
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CC(C)(C(C)(O1)C)OB1[C@@H](C2=CC=C(C(F)(F)F)C=C2)CC3CCCCC3",95
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CC(C)(C(C)(O1)C)OB1[C@@H](C2=CC=C(C(F)(F)F)C=C2)CCCCC#N",92
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CC(C)(C(C)(O1)C)OB1[C@@H](C2=CC=C(C(F)(F)F)C=C2)CC3CCOCC3",93
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CC(C)(C(C)(O1)C)OB1[C@@H](C2=CC=C(C(F)(F)F)C=C2)CCCCCl",94
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CC(C)(C(C)(O1)C)OB1[C@@H](C2=CC(C(OC)=O)=CC=C2)CCCCCl",94
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CC(C)(C(C)(O1)C)OB1[C@@H](C2=CC(C(OC)=O)=CC=C2)CC(C)C",94
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CC(C)(C(C)(O1)C)OB1[C@@H](C2=CC(C(OC)=O)=CC=C2)CC3CCCCC3",94
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CC(C)(C(C)(O1)C)OB1[C@@H](C2=CC=C(OC(F)(F)F)C=C2)CC(C)C",95
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CC(C)(C(C)(O1)C)OB1[C@@H](C2=CC=CC=C2F)CC(C)C",94
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CC(C)(C(C)(O1)C)OB1[C@@H](C2=CC=C(F)C(C)=C2)CC(C)C",87
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CC(C)(C(C)(O1)C)OB1[C@@H](C2=CC(F)=CC(F)=C2)CC(C)C",83
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CN1C=NC2C1C(N(C(N2C)=O)CCCOC3=CC([C@H](B4OC(C)(C(C)(O4)C)C)CCCC)=CC=C3)=O.C",94
"CN[C@H](C1=CC=CC=C1)[C@H](NC)C1=CC=CC=C1*CCCC[C@@H](B1OC(C)(C(C)(O1)C)C)C2=CC(OC(CC3=C(N(C4=C3C=C(C=C4)OC)C(C5=CC=CC=C5)=O)C)=O)=CC=C2.C",90
"CN[C@H](C1=CC=CC(C(F)(F)F)=C1)[C@H](NC)C2=CC(C(F)(F)F)=CC=C2*C[C@H](CC1=CC=CC=C1)CCCC1=CC=CC=C1",79
"CN[C@H](C1=CC=CC(C(F)(F)F)=C1)[C@H](NC)C2=CC(C(F)(F)F)=CC=C2*C(CCC)[C@H](CC1=CC=CC=C1)CCCC1=CC=CC=C1",84
"CN[C@H](C1=CC=CC(C(F)(F)F)=C1)[C@H](NC)C2=CC(C(F)(F)F)=CC=C2*C(CC1=CC=CC=C1)[C@@H](CC1=CC=CC=C1)CCCC1=CC=CC=C1",68
"CN[C@H](C1=CC=CC(C(F)(F)F)=C1)[C@H](NC)C2=CC(C(F)(F)F)=CC=C2*C(C)(C)[C@H](CC1=CC=CC=C1)CCCC1=CC=CC=C1",74
"CN[C@H](C1=CC=CC(C(F)(F)F)=C1)[C@H](NC)C2=CC(C(F)(F)F)=CC=C2*COC1=CC=C(C=C1)C[C@H](CCCC1=CC=CC=C1)C",84
"CN[C@H](C1=CC=CC(C(F)(F)F)=C1)[C@H](NC)C2=CC(C(F)(F)F)=CC=C2*C[C@H](CC1=CC=C(C=C1)C(F)(F)F)CCCC1=CC=CC=C1",82
"CN[C@H](C1=CC=CC(C(F)(F)F)=C1)[C@H](NC)C2=CC(C(F)(F)F)=CC=C2*CC1=C(C=CC=C1)C[C@H](CCCC1=CC=CC=C1)C",86
"CN[C@H](C1=CC=CC(C(F)(F)F)=C1)[C@H](NC)C2=CC(C(F)(F)F)=CC=C2*C1(=CC=CC=C1)CCC[C@@H]1CC2=CC=CC=C2CC1",5
"CN[C@H](C1=CC=CC(C(F)(F)F)=C1)[C@H](NC)C2=CC(C(F)(F)F)=CC=C2*C[C@H](CCC1=CC=CC=C1)CCCC1=CC=CC=C1",14
"CN[C@H](C1=CC=CC(C(F)(F)F)=C1)[C@H](NC)C2=CC(C(F)(F)F)=CC=C2*C[C@H](CC1=CC=CC=C1)CCCCC1=CC=CC=C1",80
"CN[C@H](C1=CC=CC(C(F)(F)F)=C1)[C@H](NC)C2=CC(C(F)(F)F)=CC=C2*C(C)(C)(C)[Si](OCCC[C@@H](CC1=CC=CC=C1)C)(C)C",78
"CN[C@H](C1=CC=CC(C(F)(F)F)=C1)[C@H](NC)C2=CC(C(F)(F)F)=CC=C2*C(C1=CC=CC=C1)[C@H](CCCO[Si](C)(C)C(C)(C)C)CCCC",82
"CN[C@H](C1=CC=CC(C(F)(F)F)=C1)[C@H](NC)C2=CC(C(F)(F)F)=CC=C2*C(C1=CC=CC=C1)[C@@H](COCC1=CC=CC=C1)CCCCCC",40
"CN[C@H](C1=CC=CC(C(F)(F)F)=C1)[C@H](NC)C2=CC(C(F)(F)F)=CC=C2*C(C)(C)(C)[Si](C)(C)OCCC[C@@H](CC=1OC=CC1)C",66
"CN[C@H](C1=CC=CC(C(F)(F)F)=C1)[C@H](NC)C2=CC(C(F)(F)F)=CC=C2*COC=1C=C(C=CC1OC)CCC[C@@H](CC1=CC2=C(OCO2)C=C1)CC",85
"CN[C@H](C1=CC=CC(C(F)(F)F)=C1)[C@H](NC)C2=CC(C(F)(F)F)=CC=C2*O1COC2=C1C=CC(=C2)C[C@H](CCC(CC(=O)OC)(C)C)CC",76
"CN[C@H](C1=CC=CC(C(F)(F)F)=C1)[C@H](NC)C2=CC(C(F)(F)F)=CC=C2*C[C@H](CC1=CC=CC=C1)CCCC1=CC=CC=C1",87
"CN[C@H](C1=CC(C(F)(F)F)=CC=C1)[C@H](NC)C2=CC=CC(C(F)(F)F)=C2*C(CCC)N(C(OC1=CC=CC=C1)=O)CC[C@@H](CCCC1=C(C=CC=C1)OC)C",76
"CN[C@H](C1=CC(C(F)(F)F)=CC=C1)[C@H](NC)C2=CC=CC(C(F)(F)F)=C2*C(C)[C@@H](CN(S(=O)(=O)C1=CC=C(C=C1)C)CC1=CC=C(C=C1)OC)CCCC1=CC=C(C=C1)F",90
"CN[C@H](C1=CC(C(F)(F)F)=CC=C1)[C@H](NC)C2=CC=CC(C(F)(F)F)=C2*C(CCC)N(S(=O)(=O)C1=CC=C(C=C1)C)C[C@@H](CCCC1=C(C=CC=C1)OC)CC1CCCCC1",91
"CN[C@H](C1=CC(C(F)(F)F)=CC=C1)[C@H](NC)C2=CC=CC(C(F)(F)F)=C2*C(CCC)N(S(=O)(=O)C)C[C@H](CCCCCC)CCCC1=C(C=CC=C1)OC",90
"CN[C@H](C1=CC(C(F)(F)F)=CC=C1)[C@H](NC)C2=CC=CC(C(F)(F)F)=C2*C1(CCCCC1)CC[C@H](CN(S(=O)(=O)C)C1=CC=CC=C1)CC",72
"CN[C@H](C1=CC(C(F)(F)F)=CC=C1)[C@H](NC)C2=CC=CC(C(F)(F)F)=C2*C(CCC)N(S(=O)(=O)C)C[C@H](CCCCCC)CCCC1=C(C=CC=C1)OC",92
"CN[C@H](C1=CC(C(F)(F)F)=CC=C1)[C@H](NC)C2=CC=CC(C(F)(F)F)=C2*C(CCC)N(S(=O)(=O)C)CC[C@@H](CCCC1=C(C=CC=C1)OC)C",64
"CN[C@H](C1=CC(C(F)(F)F)=CC=C1)[C@H](NC)C2=CC=CC(C(F)(F)F)=C2*C(CCC)N(S(=O)(=O)C)C[C@H](CCCCCC)C1=CC=CC=C1",95
"CN[C@H](C1=CC(C(F)(F)F)=CC=C1)[C@H](NC)C2=CC=CC(C(F)(F)F)=C2*C(C)[C@@H](CCS(=O)(=O)N(C)C)CCCC1=C(C=CC=C1)OC",85
"CN[C@H](C1=CC(C(F)(F)F)=CC=C1)[C@H](NC)C2=CC=CC(C(F)(F)F)=C2*C(C)(C)(C)S(=O)(=O)CC[C@@H](CCCC1=C(C=CC=C1)OC)CC",88
"CN[C@H](C1=CC(C(F)(F)F)=CC=C1)[C@H](NC)C2=CC=CC(C(F)(F)F)=C2*C(C)(C)(C)[Si](C)(C)OCCC[C@H](CCS(=O)(=O)C(C)(C)C)CCC1=CC=CC=C1",87
"CN[C@H](C1=CC(C(F)(F)F)=CC=C1)[C@H](NC)C2=CC=CC(C(F)(F)F)=C2*C1(CCCCC1)C[C@H](CCCC1=C(C=CC=C1)OC)CCS(=O)(=O)C(C)C",90
"CN[C@H](C1=CC(C(F)(F)F)=CC=C1)[C@H](NC)C2=CC=CC(C(F)(F)F)=C2*C(C)(C)(C)S(=O)(=O)CC[C@@H](CCCC1=C(C=CC=C1)OC)CC",88
"CN[C@H](C1=CC(C(F)(F)F)=CC=C1)[C@H](NC)C2=CC=CC(C(F)(F)F)=C2*C1(CCCCC1)[C@@H]1N(CCC1)C(=O)OC(C)(C)C",75
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*CN(C1=CC=CC=C1)C[C@H](CCCCCC)C",88
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*C(C)(C)C(CN(C1=CC=CC=C1)C)CCCC1=C(C=CC=C1)OC",97
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*C(C)(C)N(C1=CC=CC=C1)C[C@H](CCCC1=C(C=CC=C1)OC)C",82
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*C1(CCCCC1)CCC[C@@H](CN(C1=CC=C(C=C1)C1=CC=CC=C1)C)C",85
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*C1(CCCCC1)CCC[C@@H](CN(C1=CC=C(C=C1)C1=CC=CC=C1)C)C",87
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*C[C@H](CN(C1=CC=C(C=C1)OC)C)CCCC(C)C",85
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*[Si](C)(C)(C(C)(C)C)OCCC[C@@H](CN(C1=CC(=CC=C1)C)C)CCCC",91
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*C(CCC)[C@H](CN(C1=CC(=CC=C1)OC)C)CCCCC1(OCCO1)C",94
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*FC=1C=C(N(C)C[C@@H](CCCC)CCCC2=C(C=CC=C2)OC)C=CC1",92
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*C1(CCCCC1)C[C@H](CN(C1=C(C=CC=C1)F)C)CCCC1=C(C=CC=C1)OC",71
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*COC1=CC=C(C=C1)CCC[C@@H](CN(C1=CC2=CC=CC=C2C=C1)C)C",83
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*FC1=CC=C(C=C1)CCC[C@@H](CN1CCC2=CC=CC=C12)CCCC",92
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*C1(CCCCC1)[C@@H]1N(CCC1)C(=O)OC(C)(C)C",93
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*C1(CCCC1)[C@@H]1N(CCC1)C(=O)OC(C)(C)C",82
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*C1(CCCCCC1)[C@@H]1N(CCC1)C(=O)OC(C)(C)C",84
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*O1CCC(CC1)[C@@H]1N(CCC1)C(=O)OC(C)(C)C",92
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*C(C)(C)(C)OC(=O)N1[C@H](CCC1)C1CCN(CC1)C(=O)OC(C)(C)C",94
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*C(C)(C)(C)OC(=O)N1[C@H](CCC1)C1CCN(CC1)C(=O)OCC1=CC=CC=C1",91
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*C(C)(C)[C@@H]1N(CCC1)C(=O)OC(C)(C)C",90
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*C(CCCCC)[C@@H]1N(CCC1)C(=O)OC(C)(C)C",58
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*C1(CCCCC1)[C@@H]1N(CCC1)C(=O)OC(C)(C)C",92
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*C1(CCCC1)[C@@H]1N(CCC1)C(=O)OC(C)(C)C",88
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*S(=O)(=O)(C1=CC=C(C)C=C1)N1CCC(CC1)[C@@H]1N(CCC1)C(=O)OC(C)(C)C",88
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*C(C)(C)[C@@H]1N(CCC1)C(=O)OC(C)(C)C",90
"CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*C1(=CC=CC=C1)CCC[C@@H]1N(CCC1)C(=O)OC(C)(C)C",58
"CN[C@@H]1CCCC[C@H]1NC*C1(CCCCC1)CC(C1=CC=CC=C1)B1OC(C(O1)(C)C)(C)C",86
"CN[C@@H]1CCCC[C@H]1NC*COC(C1=CC=C(C=C1)[C@@H](CC1CCCCC1)B1OC(C(O1)(C)C)(C)C)=O",90
"CN[C@@H]1CCCC[C@H]1NC*C1(CCCCC1)C[C@H](C1=CC=C(C=C1)C(F)(F)F)B1OC(C(O1)(C)C)(C)C",88
"CN[C@@H]1CCCC[C@H]1NC*CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(C=C1)[C@@H](CC1CCCCC1)O",86
"CN[C@@H]1CCCC[C@H]1NC*C1(CCCCC1)C[C@@H](O)C1=CC=C(C=C1)OC",82
"CN[C@@H]1CCCC[C@H]1NC*C1(CCCCC1)C[C@H](C1=C(C=CC=C1)C)B1OC(C(O1)(C)C)(C)C",96
"CN[C@@H]1CCCC[C@H]1NC*C1(CCCCC1)C[C@H](C1=CC=CC2=CC=CC=C12)B1OC(C(O1)(C)C)(C)C",94
"CN[C@@H]1CCCC[C@H]1NC*CC1(OB(OC1(C)C)[C@H](CCCCCC)C1=CC=CC2=CC=CC=C12)C",94
"CN[C@@H]1CCCC[C@H]1NC*CC1(OB(OC1(C)C)[C@H](CCCCCC)C1=CC=CC=C1)C",88
"CN[C@@H]1CCCC[C@H]1NC*COC(C1=CC(=C(C=C1)C)[C@@H](CCCN1C(C2=CC=CC=C2C1=O)=O)B1OC(C(O1)(C)C)(C)C)=O",94
"CN[C@@H]1CCCC[C@H]1NC*BrCCCCC[C@H](C1=C(C=CC=C1)C)B1OC(C(O1)(C)C)(C)C",96
"CN[C@@H]1CCCC[C@H]1NC*BrCCCCC[C@@H](O)C1=C(C=CC=C1)CC",94
